"Date.Local","Arithmetic.Mean","X1st.Max.Value","X1st.Max.Hour","County.Name","City.Name"
"2023-05-07","0.195833","0.2","0","Hillsborough","Tampa"
"2023-05-08","0.183333","0.3","19","Hillsborough","Tampa"
"2023-05-09","0.175","0.2","0","Hillsborough","Tampa"
"2023-05-10","0.2","0.3","6","Hillsborough","Tampa"
"2023-05-11","0.2","0.3","20","Hillsborough","Tampa"
"2023-05-12","0.108333","0.2","0","Hillsborough","Tampa"
"2023-05-13","0.229167","0.4","20","Hillsborough","Tampa"
"2023-05-14","0.2","0.4","0","Hillsborough","Tampa"
"2023-05-15","0.2","0.3","6","Hillsborough","Tampa"
"2023-05-16","0.1375","0.2","11","Hillsborough","Tampa"
"2023-05-17","0.2","0.2","0","Hillsborough","Tampa"
"2023-05-18","0.245833","0.3","5","Hillsborough","Tampa"
"2023-05-19","0.291667","0.5","8","Hillsborough","Tampa"
"2023-05-20","0.2","0.2","0","Hillsborough","Tampa"
"2023-05-21","0.175","0.3","19","Hillsborough","Tampa"
"2023-05-22","0.220833","0.3","0","Hillsborough","Tampa"
"2023-05-23","0.245833","0.3","6","Hillsborough","Tampa"
"2023-05-24","0.233333","0.3","7","Hillsborough","Tampa"
"2023-05-25","0.275","0.3","5","Hillsborough","Tampa"
"2023-05-26","0.225","0.3","8","Hillsborough","Tampa"
"2023-05-27","0.204167","0.3","19","Hillsborough","Tampa"
"2023-05-28","0.220833","0.3","0","Hillsborough","Tampa"
"2023-05-29","0.266667","0.3","0","Hillsborough","Tampa"
"2023-05-30","0.208696","0.3","0","Hillsborough","Tampa"
"2023-05-31","0.305263","0.4","10","Hillsborough","Tampa"
"2023-06-01","0.2","0.3","6","Hillsborough","Tampa"
"2023-06-02","0.233333","0.3","8","Hillsborough","Tampa"
"2023-06-03","0.225","0.3","5","Hillsborough","Tampa"
"2023-06-04","0.220833","0.3","2","Hillsborough","Tampa"
"2023-06-05","0.234783","0.3","7","Hillsborough","Tampa"
"2023-06-06","0.210526","0.3","10","Hillsborough","Tampa"
"2023-06-07","0.1125","0.2","19","Hillsborough","Tampa"
"2023-06-08","0.166667","0.2","8","Hillsborough","Tampa"
"2023-06-09","0.183333","0.2","0","Hillsborough","Tampa"
"2023-06-10","0.204167","0.3","1","Hillsborough","Tampa"
"2023-06-11","0.108333","0.2","0","Hillsborough","Tampa"
"2023-06-12","0.170833","0.2","7","Hillsborough","Tampa"
"2023-06-13","0.166667","0.2","0","Hillsborough","Tampa"
"2023-06-14","0.108333","0.2","0","Hillsborough","Tampa"
"2023-06-15","0.175","0.3","7","Hillsborough","Tampa"
"2023-06-16","0.166667","0.2","8","Hillsborough","Tampa"
"2023-06-17","0.15","0.2","12","Hillsborough","Tampa"
"2023-06-18","0.220833","0.3","16","Hillsborough","Tampa"
"2023-06-19","0.1625","0.2","0","Hillsborough","Tampa"
"2023-06-20","0.133333","0.2","0","Hillsborough","Tampa"
"2023-06-21","0.175","0.2","0","Hillsborough","Tampa"
"2023-06-22","0.1625","0.2","8","Hillsborough","Tampa"
"2023-06-23","0.1875","0.2","0","Hillsborough","Tampa"
"2023-06-24","0.191667","0.2","0","Hillsborough","Tampa"
"2023-06-25","0.2125","0.3","0","Hillsborough","Tampa"
"2023-06-26","0.183333","0.2","0","Hillsborough","Tampa"
"2023-06-27","0.1375","0.2","9","Hillsborough","Tampa"
"2023-06-28","0.1625","0.2","9","Hillsborough","Tampa"
"2023-06-29","0.221739","0.3","9","Hillsborough","Tampa"
"2023-06-30","0.336842","0.4","11","Hillsborough","Tampa"
"2023-07-01","0.3","0.3","0","Hillsborough","Tampa"
"2023-01-01","0.190042","0.458","23","Hillsborough","Valrico"
"2023-01-02","0.166167","0.37","0","Hillsborough","Valrico"
"2023-01-03","0.154304","0.299","20","Hillsborough","Valrico"
"2023-01-04","0.1065","0.166","2","Hillsborough","Valrico"
"2023-01-05","0.125583","0.187","18","Hillsborough","Valrico"
"2023-01-06","0.15525","0.2","7","Hillsborough","Valrico"
"2023-01-09","0.206455","0.254","14","Hillsborough","Valrico"
"2023-01-10","0.182958","0.306","8","Hillsborough","Valrico"
"2023-01-11","0.25875","0.386","7","Hillsborough","Valrico"
"2023-01-12","0.195375","0.433","0","Hillsborough","Valrico"
"2023-01-13","0.14","0.187","20","Hillsborough","Valrico"
"2023-01-14","0.134667","0.27","22","Hillsborough","Valrico"
"2023-01-15","0.177458","0.246","4","Hillsborough","Valrico"
"2023-01-16","0.266708","0.474","23","Hillsborough","Valrico"
"2023-01-17","0.276905","0.412","0","Hillsborough","Valrico"
"2023-01-18","0.181458","0.32","23","Hillsborough","Valrico"
"2023-01-19","0.168292","0.31","0","Hillsborough","Valrico"
"2023-01-20","0.182875","0.304","23","Hillsborough","Valrico"
"2023-01-21","0.221625","0.339","4","Hillsborough","Valrico"
"2023-01-22","0.129333","0.207","0","Hillsborough","Valrico"
"2023-01-23","0.136375","0.187","4","Hillsborough","Valrico"
"2023-01-24","0.158542","0.244","3","Hillsborough","Valrico"
"2023-01-25","0.106375","0.14","0","Hillsborough","Valrico"
"2023-01-26","0.146375","0.2","20","Hillsborough","Valrico"
"2023-01-27","0.177583","0.327","20","Hillsborough","Valrico"
"2023-01-28","0.167292","0.287","0","Hillsborough","Valrico"
"2023-01-29","0.164625","0.264","23","Hillsborough","Valrico"
"2023-01-30","0.15475","0.302","23","Hillsborough","Valrico"
"2023-01-31","0.184565","0.397","7","Hillsborough","Valrico"
"2023-02-01","0.217167","0.431","7","Hillsborough","Valrico"
"2023-02-02","0.185261","0.31","3","Hillsborough","Valrico"
"2023-02-03","0.104208","0.17","14","Hillsborough","Valrico"
"2023-02-04","0.127458","0.159","23","Hillsborough","Valrico"
"2023-02-05","0.153083","0.27","22","Hillsborough","Valrico"
"2023-02-06","0.176625","0.29","8","Hillsborough","Valrico"
"2023-02-07","0.127917","0.184","7","Hillsborough","Valrico"
"2023-02-08","0.195708","0.326","22","Hillsborough","Valrico"
"2023-02-09","0.155208","0.309","0","Hillsborough","Valrico"
"2023-02-10","0.130167","0.211","22","Hillsborough","Valrico"
"2023-02-11","0.119958","0.163","0","Hillsborough","Valrico"
"2023-02-12","0.118708","0.154","23","Hillsborough","Valrico"
"2023-02-13","0.1845","0.393","7","Hillsborough","Valrico"
"2023-02-14","0.250783","0.366","4","Hillsborough","Valrico"
"2023-02-15","0.161042","0.238","23","Hillsborough","Valrico"
"2023-02-16","0.156696","0.247","7","Hillsborough","Valrico"
"2023-02-17","0.143125","0.286","0","Hillsborough","Valrico"
"2023-02-18","0.130167","0.156","23","Hillsborough","Valrico"
"2023-02-19","0.153391","0.219","22","Hillsborough","Valrico"
"2023-02-20","0.197958","0.38","7","Hillsborough","Valrico"
"2023-02-21","0.165125","0.33","19","Hillsborough","Valrico"
"2023-02-22","0.135043","0.233","7","Hillsborough","Valrico"
"2023-02-23","0.152696","0.371","23","Hillsborough","Valrico"
"2023-02-24","0.233","0.444","7","Hillsborough","Valrico"
"2023-02-25","0.226708","0.385","19","Hillsborough","Valrico"
"2023-02-26","0.1249","0.249","23","Hillsborough","Valrico"
"2023-02-27","0.147875","0.323","0","Hillsborough","Valrico"
"2023-02-28","0.123773","0.198","23","Hillsborough","Valrico"
"2023-03-01","0.153417","0.263","23","Hillsborough","Valrico"
"2023-03-02","0.193875","0.491","8","Hillsborough","Valrico"
"2023-03-03","0.1181","0.155","7","Hillsborough","Valrico"
"2023-03-04","0.111913","0.203","23","Hillsborough","Valrico"
"2023-03-05","0.117458","0.247","7","Hillsborough","Valrico"
"2023-03-06","0.148792","0.285","7","Hillsborough","Valrico"
"2023-03-07","0.157208","0.318","7","Hillsborough","Valrico"
"2023-03-08","0.138522","0.207","8","Hillsborough","Valrico"
"2023-03-09","0.15019","0.218","7","Hillsborough","Valrico"
"2023-03-10","0.128773","0.183","23","Hillsborough","Valrico"
"2023-03-11","0.193208","0.402","20","Hillsborough","Valrico"
"2023-03-12","0.195667","0.409","2","Hillsborough","Valrico"
"2023-03-13","0.141","0.251","3","Hillsborough","Valrico"
"2023-03-14","0.123857","0.168","23","Hillsborough","Valrico"
"2023-03-15","0.160125","0.245","20","Hillsborough","Valrico"
"2023-03-16","0.118417","0.162","19","Hillsborough","Valrico"
"2023-03-17","0.116696","0.233","20","Hillsborough","Valrico"
"2023-03-18","0.113833","0.145","10","Hillsborough","Valrico"
"2023-03-19","0.120381","0.194","16","Hillsborough","Valrico"
"2023-03-20","0.115048","0.156","23","Hillsborough","Valrico"
"2023-03-21","0.149636","0.211","6","Hillsborough","Valrico"
"2023-03-22","0.181227","0.346","7","Hillsborough","Valrico"
"2023-03-23","0.121087","0.245","5","Hillsborough","Valrico"
"2023-03-24","0.11487","0.287","5","Hillsborough","Valrico"
"2023-03-25","0.101619","0.149","23","Hillsborough","Valrico"
"2023-03-26","0.098913","0.222","1","Hillsborough","Valrico"
"2023-03-27","0.127652","0.289","17","Hillsborough","Valrico"
"2023-03-28","0.1384","0.245","3","Hillsborough","Valrico"
"2023-04-07","0.106222","0.129","22","Hillsborough","Valrico"
"2023-04-08","0.10913","0.156","22","Hillsborough","Valrico"
"2023-04-09","0.116174","0.175","5","Hillsborough","Valrico"
"2023-04-10","0.097417","0.161","10","Hillsborough","Valrico"
"2023-04-11","0.096045","0.131","7","Hillsborough","Valrico"
"2023-04-12","0.109792","0.141","3","Hillsborough","Valrico"
"2023-04-13","0.113417","0.144","9","Hillsborough","Valrico"
"2023-04-14","0.126333","0.173","21","Hillsborough","Valrico"
"2023-04-15","0.141125","0.225","1","Hillsborough","Valrico"
"2023-04-16","0.117917","0.218","21","Hillsborough","Valrico"
"2023-04-17","0.128","0.18","22","Hillsborough","Valrico"
"2023-04-18","0.161583","0.316","6","Hillsborough","Valrico"
"2023-04-19","0.160375","0.319","6","Hillsborough","Valrico"
"2023-04-20","0.144542","0.278","7","Hillsborough","Valrico"
"2023-04-21","0.151167","0.225","7","Hillsborough","Valrico"
"2023-04-22","0.13375","0.215","22","Hillsborough","Valrico"
"2023-04-23","0.157478","0.359","6","Hillsborough","Valrico"
"2023-04-24","0.115","0.161","6","Hillsborough","Valrico"
"2023-04-25","0.110652","0.175","23","Hillsborough","Valrico"
"2023-04-26","0.145043","0.263","6","Hillsborough","Valrico"
"2023-04-27","0.125","0.177","6","Hillsborough","Valrico"
"2023-04-28","0.116565","0.143","9","Hillsborough","Valrico"
"2023-04-29","0.114542","0.153","14","Hillsborough","Valrico"
"2023-04-30","0.127304","0.159","5","Hillsborough","Valrico"
"2023-05-01","0.131333","0.211","6","Hillsborough","Valrico"
"2023-05-02","0.11925","0.242","7","Hillsborough","Valrico"
"2023-05-03","0.149417","0.284","6","Hillsborough","Valrico"
"2023-05-04","0.181696","0.256","5","Hillsborough","Valrico"
"2023-05-05","0.17525","0.267","2","Hillsborough","Valrico"
"2023-05-06","0.114636","0.139","3","Hillsborough","Valrico"
"2023-05-07","0.105208","0.168","6","Hillsborough","Valrico"
"2023-05-08","0.1335","0.22","6","Hillsborough","Valrico"
"2023-05-09","0.154348","0.194","6","Hillsborough","Valrico"
"2023-05-10","0.144833","0.236","6","Hillsborough","Valrico"
"2023-05-11","0.150125","0.235","18","Hillsborough","Valrico"
"2023-05-12","0.117542","0.228","7","Hillsborough","Valrico"
"2023-05-13","0.1235","0.214","23","Hillsborough","Valrico"
"2023-05-14","0.127913","0.177","0","Hillsborough","Valrico"
"2023-05-15","0.166958","0.268","6","Hillsborough","Valrico"
"2023-05-16","0.138","0.203","6","Hillsborough","Valrico"
"2023-05-17","0.14725","0.189","6","Hillsborough","Valrico"
"2023-05-18","0.143667","0.237","3","Hillsborough","Valrico"
"2023-05-19","0.148958","0.272","1","Hillsborough","Valrico"
"2023-05-20","0.131542","0.178","18","Hillsborough","Valrico"
"2023-05-21","0.139333","0.254","19","Hillsborough","Valrico"
"2023-05-22","0.139261","0.406","11","Hillsborough","Valrico"
"2023-05-23","0.119381","0.157","19","Hillsborough","Valrico"
"2023-05-24","0.145211","0.262","21","Hillsborough","Valrico"
"2023-05-25","0.141652","0.175","6","Hillsborough","Valrico"
"2023-05-26","0.152087","0.229","7","Hillsborough","Valrico"
"2023-05-27","0.1515","0.191","19","Hillsborough","Valrico"
"2023-05-28","0.15825","0.239","0","Hillsborough","Valrico"
"2023-05-29","0.186","0.256","1","Hillsborough","Valrico"
"2023-05-30","0.244304","0.494","11","Hillsborough","Valrico"
"2023-05-31","0.152292","0.213","10","Hillsborough","Valrico"
"2023-06-01","0.157043","0.248","11","Hillsborough","Valrico"
"2023-06-02","0.128","0.184","0","Hillsborough","Valrico"
"2023-06-03","0.122375","0.153","6","Hillsborough","Valrico"
"2023-06-04","0.131833","0.2","1","Hillsborough","Valrico"
"2023-06-05","0.16025","0.207","13","Hillsborough","Valrico"
"2023-06-06","0.183318","0.268","6","Hillsborough","Valrico"
"2023-06-07","0.14275","0.239","3","Hillsborough","Valrico"
"2023-06-08","0.13987","0.168","19","Hillsborough","Valrico"
"2023-06-09","0.144958","0.191","5","Hillsborough","Valrico"
"2023-06-10","0.197696","0.315","3","Hillsborough","Valrico"
"2023-06-11","0.168083","0.251","6","Hillsborough","Valrico"
"2023-06-12","0.145875","0.199","7","Hillsborough","Valrico"
"2023-06-13","0.136917","0.22","23","Hillsborough","Valrico"
"2023-06-14","0.110292","0.166","1","Hillsborough","Valrico"
"2023-06-15","0.114042","0.182","7","Hillsborough","Valrico"
"2023-06-16","0.117476","0.166","21","Hillsborough","Valrico"
"2023-06-17","0.11075","0.179","0","Hillsborough","Valrico"
"2023-06-18","0.115833","0.167","23","Hillsborough","Valrico"
"2023-06-19","0.135833","0.197","5","Hillsborough","Valrico"
"2023-06-20","0.111905","0.129","6","Hillsborough","Valrico"
"2023-06-21","0.116391","0.197","10","Hillsborough","Valrico"
"2023-06-22","0.103435","0.127","6","Hillsborough","Valrico"
"2023-06-23","0.128","0.405","12","Hillsborough","Valrico"
"2023-06-24","0.124083","0.188","11","Hillsborough","Valrico"
"2023-06-25","0.16475","0.222","14","Hillsborough","Valrico"
"2023-06-26","0.191174","0.25","9","Hillsborough","Valrico"
"2023-06-27","0.165083","0.338","7","Hillsborough","Valrico"
"2023-06-28","0.123167","0.219","5","Hillsborough","Valrico"
"2023-06-29","0.186273","0.33","22","Hillsborough","Valrico"
"2023-06-30","0.227652","0.325","6","Hillsborough","Valrico"
"2023-01-01","0.173684","0.3","23","Hillsborough","Valrico"
"2023-01-02","0.191667","0.3","0","Hillsborough","Valrico"
"2023-01-03","0.125","0.2","8","Hillsborough","Valrico"
"2023-01-04","0.120833","0.2","0","Hillsborough","Valrico"
"2023-01-05","0.1","0.1","0","Hillsborough","Valrico"
"2023-01-06","0.13","0.2","7","Hillsborough","Valrico"
"2023-01-09","0.2","0.2","18","Hillsborough","Valrico"
"2023-01-10","0.183333","0.2","0","Hillsborough","Valrico"
"2023-01-11","0.245833","0.3","5","Hillsborough","Valrico"
"2023-01-12","0.2125","0.4","1","Hillsborough","Valrico"
"2023-01-13","0.108333","0.2","13","Hillsborough","Valrico"
"2023-01-14","0.108333","0.2","22","Hillsborough","Valrico"
"2023-01-15","0.2","0.2","0","Hillsborough","Valrico"
"2023-01-16","0.245833","0.3","3","Hillsborough","Valrico"
"2023-01-17","0.322222","0.4","1","Hillsborough","Valrico"
"2023-01-18","0.170833","0.2","0","Hillsborough","Valrico"
"2023-01-19","0.183333","0.3","1","Hillsborough","Valrico"
"2023-01-20","0.170833","0.2","7","Hillsborough","Valrico"
"2023-01-21","0.204167","0.3","6","Hillsborough","Valrico"
"2023-01-22","0.133333","0.2","0","Hillsborough","Valrico"
"2023-01-23","0.104167","0.2","23","Hillsborough","Valrico"
"2023-01-24","0.158333","0.2","0","Hillsborough","Valrico"
"2023-01-25","0.1","0.1","0","Hillsborough","Valrico"
"2023-01-26","0.125","0.2","12","Hillsborough","Valrico"
"2023-01-27","0.170833","0.2","0","Hillsborough","Valrico"
"2023-01-28","0.170833","0.3","0","Hillsborough","Valrico"
"2023-01-29","0.158333","0.2","0","Hillsborough","Valrico"
"2023-01-30","0.141667","0.2","0","Hillsborough","Valrico"
"2023-01-31","0.179167","0.2","0","Hillsborough","Valrico"
"2023-02-01","0.220833","0.3","2","Hillsborough","Valrico"
"2023-02-02","0.175","0.3","8","Hillsborough","Valrico"
"2023-02-03","0.1","0.1","0","Hillsborough","Valrico"
"2023-02-04","0.1","0.1","0","Hillsborough","Valrico"
"2023-02-05","0.125","0.2","3","Hillsborough","Valrico"
"2023-02-06","0.183333","0.2","0","Hillsborough","Valrico"
"2023-02-07","0.120833","0.2","0","Hillsborough","Valrico"
"2023-02-08","0.175","0.3","7","Hillsborough","Valrico"
"2023-02-09","0.154167","0.2","0","Hillsborough","Valrico"
"2023-02-10","0.108333","0.2","22","Hillsborough","Valrico"
"2023-02-11","0.125","0.2","0","Hillsborough","Valrico"
"2023-02-12","0.1","0.1","0","Hillsborough","Valrico"
"2023-02-13","0.170833","0.2","3","Hillsborough","Valrico"
"2023-02-14","0.25","0.3","2","Hillsborough","Valrico"
"2023-02-15","0.170833","0.2","0","Hillsborough","Valrico"
"2023-02-16","0.154167","0.2","0","Hillsborough","Valrico"
"2023-02-17","0.145833","0.2","0","Hillsborough","Valrico"
"2023-02-18","0.1","0.1","0","Hillsborough","Valrico"
"2023-02-19","0.145833","0.2","5","Hillsborough","Valrico"
"2023-02-20","0.204167","0.3","7","Hillsborough","Valrico"
"2023-02-21","0.191667","0.2","0","Hillsborough","Valrico"
"2023-02-22","0.145833","0.2","0","Hillsborough","Valrico"
"2023-02-23","0.141667","0.2","1","Hillsborough","Valrico"
"2023-02-24","0.25","0.3","1","Hillsborough","Valrico"
"2023-02-25","0.2125","0.3","3","Hillsborough","Valrico"
"2023-02-26","0.147619","0.3","0","Hillsborough","Valrico"
"2023-02-27","0.157143","0.3","3","Hillsborough","Valrico"
"2023-02-28","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-01","0.15","0.2","1","Hillsborough","Valrico"
"2023-03-02","0.204167","0.3","9","Hillsborough","Valrico"
"2023-03-03","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-04","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-05","0.133333","0.2","2","Hillsborough","Valrico"
"2023-03-06","0.1375","0.2","6","Hillsborough","Valrico"
"2023-03-07","0.145833","0.2","4","Hillsborough","Valrico"
"2023-03-08","0.120833","0.2","0","Hillsborough","Valrico"
"2023-03-09","0.142857","0.2","0","Hillsborough","Valrico"
"2023-03-10","0.1","0.1","3","Hillsborough","Valrico"
"2023-03-11","0.191667","0.3","22","Hillsborough","Valrico"
"2023-03-12","0.204167","0.3","0","Hillsborough","Valrico"
"2023-03-13","0.1375","0.2","2","Hillsborough","Valrico"
"2023-03-14","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-15","0.1875","0.2","0","Hillsborough","Valrico"
"2023-03-16","0.1125","0.2","0","Hillsborough","Valrico"
"2023-03-17","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-18","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-19","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-20","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-21","0.152381","0.2","3","Hillsborough","Valrico"
"2023-03-22","0.183333","0.2","0","Hillsborough","Valrico"
"2023-03-23","0.120833","0.2","7","Hillsborough","Valrico"
"2023-03-24","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-25","0.1","0.1","0","Hillsborough","Valrico"
"2023-03-26","0.108333","0.2","1","Hillsborough","Valrico"
"2023-03-27","0.129167","0.2","17","Hillsborough","Valrico"
"2023-03-28","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-07","0.1","0.1","20","Hillsborough","Valrico"
"2023-04-08","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-09","0.108333","0.2","5","Hillsborough","Valrico"
"2023-04-10","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-11","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-12","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-13","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-14","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-15","0.1375","0.2","1","Hillsborough","Valrico"
"2023-04-16","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-17","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-18","0.166667","0.2","2","Hillsborough","Valrico"
"2023-04-19","0.158333","0.2","0","Hillsborough","Valrico"
"2023-04-20","0.1375","0.2","5","Hillsborough","Valrico"
"2023-04-21","0.15","0.2","2","Hillsborough","Valrico"
"2023-04-22","0.1125","0.2","0","Hillsborough","Valrico"
"2023-04-23","0.158333","0.2","0","Hillsborough","Valrico"
"2023-04-24","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-25","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-26","0.133333","0.2","5","Hillsborough","Valrico"
"2023-04-27","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-28","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-29","0.1","0.1","0","Hillsborough","Valrico"
"2023-04-30","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-01","0.108333","0.2","8","Hillsborough","Valrico"
"2023-05-02","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-03","0.133333","0.2","7","Hillsborough","Valrico"
"2023-05-04","0.179167","0.2","0","Hillsborough","Valrico"
"2023-05-05","0.191667","0.2","0","Hillsborough","Valrico"
"2023-05-06","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-07","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-08","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-09","0.1625","0.2","3","Hillsborough","Valrico"
"2023-05-10","0.15","0.2","0","Hillsborough","Valrico"
"2023-05-11","0.166667","0.2","0","Hillsborough","Valrico"
"2023-05-12","0.104167","0.2","0","Hillsborough","Valrico"
"2023-05-13","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-14","0.125","0.2","0","Hillsborough","Valrico"
"2023-05-15","0.179167","0.2","5","Hillsborough","Valrico"
"2023-05-16","0.108333","0.2","19","Hillsborough","Valrico"
"2023-05-17","0.1375","0.2","6","Hillsborough","Valrico"
"2023-05-18","0.141667","0.2","2","Hillsborough","Valrico"
"2023-05-19","0.145833","0.2","1","Hillsborough","Valrico"
"2023-05-20","0.104167","0.2","7","Hillsborough","Valrico"
"2023-05-21","0.120833","0.2","19","Hillsborough","Valrico"
"2023-05-22","0.15","0.2","0","Hillsborough","Valrico"
"2023-05-23","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-24","0.1","0.1","0","Hillsborough","Valrico"
"2023-05-25","0.1375","0.2","0","Hillsborough","Valrico"
"2023-05-26","0.145833","0.2","6","Hillsborough","Valrico"
"2023-05-27","0.1375","0.2","0","Hillsborough","Valrico"
"2023-05-28","0.154167","0.2","0","Hillsborough","Valrico"
"2023-05-29","0.2","0.2","0","Hillsborough","Valrico"
"2023-05-30","0.2625","0.3","3","Hillsborough","Valrico"
"2023-05-31","0.1625","0.2","0","Hillsborough","Valrico"
"2023-06-01","0.1625","0.2","3","Hillsborough","Valrico"
"2023-06-02","0.120833","0.2","0","Hillsborough","Valrico"
"2023-06-03","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-04","0.120833","0.2","4","Hillsborough","Valrico"
"2023-06-05","0.15","0.2","12","Hillsborough","Valrico"
"2023-06-06","0.2","0.2","0","Hillsborough","Valrico"
"2023-06-07","0.15","0.2","0","Hillsborough","Valrico"
"2023-06-08","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-09","0.125","0.2","9","Hillsborough","Valrico"
"2023-06-10","0.2","0.2","0","Hillsborough","Valrico"
"2023-06-11","0.1625","0.2","0","Hillsborough","Valrico"
"2023-06-12","0.133333","0.2","6","Hillsborough","Valrico"
"2023-06-13","0.1375","0.2","2","Hillsborough","Valrico"
"2023-06-14","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-15","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-16","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-17","0.108333","0.2","1","Hillsborough","Valrico"
"2023-06-18","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-19","0.1375","0.2","5","Hillsborough","Valrico"
"2023-06-20","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-21","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-22","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-23","0.120833","0.2","12","Hillsborough","Valrico"
"2023-06-24","0.1125","0.2","10","Hillsborough","Valrico"
"2023-06-25","0.15","0.2","12","Hillsborough","Valrico"
"2023-06-26","0.191667","0.2","0","Hillsborough","Valrico"
"2023-06-27","0.166667","0.2","0","Hillsborough","Valrico"
"2023-06-28","0.1","0.1","0","Hillsborough","Valrico"
"2023-06-29","0.1625","0.2","7","Hillsborough","Valrico"
"2023-06-30","0.204167","0.3","11","Hillsborough","Valrico"
"2023-07-01","0.2","0.2","0","Hillsborough","Valrico"
"2023-01-01","0.204167","0.5","1","Miami-Dade","Miami"
"2023-01-02","0.233333","0.6","6","Miami-Dade","Miami"
"2023-01-03","0.05","0.2","7","Miami-Dade","Miami"
"2023-01-04","0.075","0.2","7","Miami-Dade","Miami"
"2023-01-05","0.116667","0.3","7","Miami-Dade","Miami"
"2023-01-06","0.0125","0.1","19","Miami-Dade","Miami"
"2023-01-07","0.041667","0.2","9","Miami-Dade","Miami"
"2023-01-08","0.2125","0.8","23","Miami-Dade","Miami"
"2023-01-09","0.195652","0.7","5","Miami-Dade","Miami"
"2023-01-10","0.0625","0.2","0","Miami-Dade","Miami"
"2023-01-11","0.104167","0.6","23","Miami-Dade","Miami"
"2023-01-12","0.441667","1.2","8","Miami-Dade","Miami"
"2023-01-13","0.1125","0.6","7","Miami-Dade","Miami"
"2023-01-14","-0.1375","-0.1","0","Miami-Dade","Miami"
"2023-01-15","-0.116667","0.1","20","Miami-Dade","Miami"
"2023-01-16","0.1875","1.2","23","Miami-Dade","Miami"
"2023-01-17","0.525","1.4","0","Miami-Dade","Miami"
"2023-01-18","0.575","1.6","7","Miami-Dade","Miami"
"2023-01-19","0.166667","0.4","7","Miami-Dade","Miami"
"2023-01-20","0.308333","0.7","23","Miami-Dade","Miami"
"2023-01-21","0.35","0.8","7","Miami-Dade","Miami"
"2023-01-22","0.0625","0.2","18","Miami-Dade","Miami"
"2023-01-23","0.069565","0.3","7","Miami-Dade","Miami"
"2023-01-24","0.070833","0.3","18","Miami-Dade","Miami"
"2023-01-25","0.0875","0.2","7","Miami-Dade","Miami"
"2023-01-26","0.058333","0.4","8","Miami-Dade","Miami"
"2023-01-27","0.004167","0.1","20","Miami-Dade","Miami"
"2023-01-28","0.008333","0.1","17","Miami-Dade","Miami"
"2023-01-29","0.0875","0.3","19","Miami-Dade","Miami"
"2023-01-30","0.116667","0.4","7","Miami-Dade","Miami"
"2023-01-31","0.1","0.5","7","Miami-Dade","Miami"
"2023-02-01","0.170833","0.6","7","Miami-Dade","Miami"
"2023-02-02","0.1875","1","7","Miami-Dade","Miami"
"2023-02-03","0.095833","0.7","7","Miami-Dade","Miami"
"2023-02-04","-0.016667","0","0","Miami-Dade","Miami"
"2023-02-05","0.075","0.4","23","Miami-Dade","Miami"
"2023-02-06","0.330435","0.7","8","Miami-Dade","Miami"
"2023-02-07","0.329167","2.1","21","Miami-Dade","Miami"
"2023-02-08","0.258333","0.6","7","Miami-Dade","Miami"
"2023-02-09","0.308333","0.5","17","Miami-Dade","Miami"
"2023-02-10","0.379167","0.6","19","Miami-Dade","Miami"
"2023-02-11","0.3875","0.6","0","Miami-Dade","Miami"
